RESULTID,RACEID,DRIVERID,CONSTRUCTORID,NUMBER,GRID,POSITION,POSITIONTEXT,POSITIONORDER,POINTS,LAPS,TIME_x,MILLISECONDS,FASTESTLAP,RANK,FASTESTLAPTIME,FASTESTLAPSPEED,STATUSID,CONSTRUCTORREF,NAME_x,NATIONALITY,URL_x,YEAR,ROUND,CIRCUITID,NAME_y,DATE,TIME_y,URL_y,FP1_DATE,FP1_TIME,FP2_DATE,FP2_TIME,FP3_DATE,FP3_TIME,QUALI_DATE,QUALI_TIME,SPRINT_DATE,SPRINT_TIME
22130,900,3,131,6.0,3,1.0,1,1,25,57,1:32:58.710,5578710.0,19.0,1.0,1:32.478,206.436,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,1,1,Australian Grand Prix,2014-03-16,06:00:00.000,http://en.wikipedia.org/wiki/2014_Australian_Grand_Prix,,,,,,,,,,
22131,900,825,1,20.0,4,2.0,2,2,18,57,+26.777,5605487.0,49.0,6.0,1:33.066,205.131,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,1,1,Australian Grand Prix,2014-03-16,06:00:00.000,http://en.wikipedia.org/wiki/2014_Australian_Grand_Prix,,,,,,,,,,
22132,900,18,1,22.0,10,3.0,3,3,15,57,+30.027,5608737.0,39.0,5.0,1:32.917,205.46,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,1,1,Australian Grand Prix,2014-03-16,06:00:00.000,http://en.wikipedia.org/wiki/2014_Australian_Grand_Prix,,,,,,,,,,
22148,900,1,131,44.0,1,,R,19,0,2,,,2.0,20.0,1:49.947,173.636,5,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,1,1,Australian Grand Prix,2014-03-16,06:00:00.000,http://en.wikipedia.org/wiki/2014_Australian_Grand_Prix,,,,,,,,,,
22152,901,1,131,44.0,1,1.0,1,1,25,56,1:40:25.974,6025974.0,53.0,1.0,1:43.066,193.611,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,2,2,Malaysian Grand Prix,2014-03-30,08:00:00.000,http://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,,,,,,,,,,
22153,901,3,131,6.0,3,2.0,2,2,18,56,+17.313,6043287.0,55.0,2.0,1:43.960,191.946,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,2,2,Malaysian Grand Prix,2014-03-30,08:00:00.000,http://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,,,,,,,,,,
22157,901,18,1,22.0,10,6.0,6,6,8,56,+1:23.691,6109665.0,47.0,11.0,1:46.039,188.183,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,2,2,Malaysian Grand Prix,2014-03-30,08:00:00.000,http://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,,,,,,,,,,
22160,901,825,1,20.0,8,9.0,9,9,2,55,,,44.0,8.0,1:45.373,189.372,11,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,2,2,Malaysian Grand Prix,2014-03-30,08:00:00.000,http://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,,,,,,,,,,
22174,902,1,131,44.0,2,1.0,1,1,25,57,1:39:42.743,5982743.0,49.0,2.0,1:37.108,200.634,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,3,3,Bahrain Grand Prix,2014-04-06,15:00:00.000,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,,,,,,,,,,
22175,902,3,131,6.0,1,2.0,2,2,18,57,+1.085,5983828.0,49.0,1.0,1:37.020,200.816,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,3,3,Bahrain Grand Prix,2014-04-06,15:00:00.000,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,,,,,,,,,,
22190,902,18,1,22.0,6,17.0,17,17,0,55,,,37.0,10.0,1:39.565,195.683,8,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,3,3,Bahrain Grand Prix,2014-04-06,15:00:00.000,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,,,,,,,,,,
22191,902,825,1,20.0,8,,R,18,0,40,,,40.0,14.0,1:40.108,194.621,8,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,3,3,Bahrain Grand Prix,2014-04-06,15:00:00.000,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,,,,,,,,,,
22196,903,1,131,44.0,1,1.0,1,1,25,54,1:33:28.338,5608338.0,42.0,2.0,1:41.196,193.916,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,4,17,Chinese Grand Prix,2014-04-20,07:00:00.000,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix,,,,,,,,,,
22197,903,3,131,6.0,4,2.0,2,2,18,54,+18.062,5626400.0,39.0,1.0,1:40.402,195.45,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,4,17,Chinese Grand Prix,2014-04-20,07:00:00.000,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix,,,,,,,,,,
22206,903,18,1,22.0,12,11.0,11,11,0,53,,,30.0,18.0,1:43.375,189.829,11,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,4,17,Chinese Grand Prix,2014-04-20,07:00:00.000,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix,,,,,,,,,,
22208,903,825,1,20.0,15,13.0,13,13,0,53,,,33.0,12.0,1:42.701,191.075,11,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,4,17,Chinese Grand Prix,2014-04-20,07:00:00.000,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix,,,,,,,,,,
22218,904,1,131,44.0,1,1.0,1,1,25,66,1:41:05.155,6065155.0,54.0,3.0,1:29.483,187.275,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,5,4,Spanish Grand Prix,2014-05-11,12:00:00.000,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix,,,,,,,,,,
22219,904,3,131,6.0,2,2.0,2,2,18,66,+0.636,6065791.0,51.0,2.0,1:29.236,187.794,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,5,4,Spanish Grand Prix,2014-05-11,12:00:00.000,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix,,,,,,,,,,
22228,904,18,1,22.0,8,11.0,11,11,0,65,,,43.0,10.0,1:30.563,185.042,11,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,5,4,Spanish Grand Prix,2014-05-11,12:00:00.000,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix,,,,,,,,,,
22229,904,825,1,20.0,14,12.0,12,12,0,65,,,43.0,7.0,1:30.318,185.544,11,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,5,4,Spanish Grand Prix,2014-05-11,12:00:00.000,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix,,,,,,,,,,
22240,905,3,131,6.0,1,1.0,1,1,25,78,1:49:27.661,6567661.0,33.0,4.0,1:19.425,151.388,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,6,6,Monaco Grand Prix,2014-05-25,12:00:00.000,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix,,,,,,,,,,
22241,905,1,131,44.0,2,2.0,2,2,18,78,+9.210,6576871.0,34.0,3.0,1:19.361,151.51,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,6,6,Monaco Grand Prix,2014-05-25,12:00:00.000,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix,,,,,,,,,,
22245,905,18,1,22.0,12,6.0,6,6,8,77,,,42.0,12.0,1:21.047,148.358,11,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,6,6,Monaco Grand Prix,2014-05-25,12:00:00.000,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix,,,,,,,,,,
22249,905,825,1,20.0,8,10.0,10,10,1,77,,,75.0,8.0,1:20.657,149.075,11,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,6,6,Monaco Grand Prix,2014-05-25,12:00:00.000,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix,,,,,,,,,,
22263,906,3,131,6.0,1,2.0,2,2,18,70,+4.236,5957066.0,33.0,7.0,1:18.881,199.028,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,7,7,Canadian Grand Prix,2014-06-08,18:00:00.000,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix,,,,,,,,,,
22265,906,18,1,22.0,9,4.0,4,4,12,70,+11.755,5964585.0,64.0,5.0,1:18.759,199.337,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,7,7,Canadian Grand Prix,2014-06-08,18:00:00.000,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix,,,,,,,,,,
22270,906,825,1,20.0,12,9.0,9,9,2,70,+29.254,5982084.0,56.0,6.0,1:18.819,199.185,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,7,7,Canadian Grand Prix,2014-06-08,18:00:00.000,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix,,,,,,,,,,
22278,906,1,131,44.0,2,,R,17,0,46,,,24.0,9.0,1:18.942,198.875,23,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,7,7,Canadian Grand Prix,2014-06-08,18:00:00.000,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix,,,,,,,,,,
22284,907,3,131,6.0,3,1.0,1,1,25,71,1:27:54.976,5274976.0,50.0,6.0,1:12.598,214.518,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,8,70,Austrian Grand Prix,2014-06-22,12:00:00.000,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix,,,,,,,,,,
22285,907,1,131,44.0,9,2.0,2,2,18,71,+1.932,5276908.0,41.0,2.0,1:12.217,215.65,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,8,70,Austrian Grand Prix,2014-06-22,12:00:00.000,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix,,,,,,,,,,
22290,907,825,1,20.0,6,7.0,7,7,6,71,+32.031,5307007.0,53.0,7.0,1:12.746,214.081,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,8,70,Austrian Grand Prix,2014-06-22,12:00:00.000,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix,,,,,,,,,,
22294,907,18,1,22.0,11,11.0,11,11,0,71,+50.966,5325942.0,60.0,8.0,1:12.858,213.752,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,8,70,Austrian Grand Prix,2014-06-22,12:00:00.000,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix,,,,,,,,,,
22306,908,1,131,44.0,6,1.0,1,1,25,52,2:26:52.094,8812094.0,26.0,1.0,1:37.176,218.239,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,9,9,British Grand Prix,2014-07-06,12:00:00.000,http://en.wikipedia.org/wiki/2014_British_Grand_Prix,,,,,,,,,,
22309,908,18,1,22.0,3,4.0,4,4,12,52,+47.390,8859484.0,52.0,5.0,1:38.284,215.778,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,9,9,British Grand Prix,2014-07-06,12:00:00.000,http://en.wikipedia.org/wiki/2014_British_Grand_Prix,,,,,,,,,,
22312,908,825,1,20.0,5,7.0,7,7,6,52,+1:02.563,8874657.0,32.0,10.0,1:38.677,214.919,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,9,9,British Grand Prix,2014-07-06,12:00:00.000,http://en.wikipedia.org/wiki/2014_British_Grand_Prix,,,,,,,,,,
22323,908,3,131,6.0,1,,R,18,0,28,,,26.0,3.0,1:38.091,216.203,6,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,9,9,British Grand Prix,2014-07-06,12:00:00.000,http://en.wikipedia.org/wiki/2014_British_Grand_Prix,,,,,,,,,,
22328,909,3,131,6.0,1,1.0,1,1,25,67,1:33:42.914,5622914.0,67.0,6.0,1:21.298,202.543,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,10,10,German Grand Prix,2014-07-20,12:00:00.000,http://en.wikipedia.org/wiki/2014_German_Grand_Prix,,,,,,,,,,
22330,909,1,131,44.0,20,3.0,3,3,15,67,+22.530,5645444.0,53.0,1.0,1:19.908,206.066,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,10,10,German Grand Prix,2014-07-20,12:00:00.000,http://en.wikipedia.org/wiki/2014_German_Grand_Prix,,,,,,,,,,
22335,909,18,1,22.0,11,8.0,8,8,4,67,+1:24.711,5707625.0,64.0,8.0,1:21.346,202.424,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,10,10,German Grand Prix,2014-07-20,12:00:00.000,http://en.wikipedia.org/wiki/2014_German_Grand_Prix,,,,,,,,,,
22336,909,825,1,20.0,4,9.0,9,9,2,66,,,56.0,2.0,1:20.224,205.255,11,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,10,10,German Grand Prix,2014-07-20,12:00:00.000,http://en.wikipedia.org/wiki/2014_German_Grand_Prix,,,,,,,,,,
22352,910,1,131,44.0,22,3.0,3,3,15,70,+5.857,6790915.0,36.0,4.0,1:27.380,180.494,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,11,11,Hungarian Grand Prix,2014-07-27,12:00:00.000,http://en.wikipedia.org/wiki/2014_Hungarian_Grand_Prix,,,,,,,,,,
22353,910,3,131,6.0,1,4.0,4,4,12,70,+6.361,6791419.0,64.0,1.0,1:25.724,183.981,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,11,11,Hungarian Grand Prix,2014-07-27,12:00:00.000,http://en.wikipedia.org/wiki/2014_Hungarian_Grand_Prix,,,,,,,,,,
22359,910,18,1,22.0,7,10.0,10,10,1,70,+1:07.280,6852338.0,50.0,13.0,1:29.156,176.898,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,11,11,Hungarian Grand Prix,2014-07-27,12:00:00.000,http://en.wikipedia.org/wiki/2014_Hungarian_Grand_Prix,,,,,,,,,,
22361,910,825,1,20.0,21,12.0,12,12,0,70,+1:18.465,6863523.0,41.0,10.0,1:28.883,177.442,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,11,11,Hungarian Grand Prix,2014-07-27,12:00:00.000,http://en.wikipedia.org/wiki/2014_Hungarian_Grand_Prix,,,,,,,,,,
22374,911,3,131,6.0,1,2.0,2,2,18,44,+3.383,5079939.0,36.0,1.0,1:50.511,228.161,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,12,13,Belgian Grand Prix,2014-08-24,12:00:00.000,http://en.wikipedia.org/wiki/2014_Belgian_Grand_Prix,,,,,,,,,,
22378,911,18,1,22.0,10,6.0,6,6,8,44,+54.580,5131136.0,38.0,8.0,1:53.483,222.186,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,12,13,Belgian Grand Prix,2014-08-24,12:00:00.000,http://en.wikipedia.org/wiki/2014_Belgian_Grand_Prix,,,,,,,,,,
22384,911,825,1,20.0,7,12.0,12,12,0,44,+1:14.262,5150818.0,28.0,15.0,1:54.203,220.785,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,12,13,Belgian Grand Prix,2014-08-24,12:00:00.000,http://en.wikipedia.org/wiki/2014_Belgian_Grand_Prix,,,,,,,,,,
22391,911,1,131,44.0,2,,R,19,0,38,,,33.0,10.0,1:53.707,221.748,31,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,12,13,Belgian Grand Prix,2014-08-24,12:00:00.000,http://en.wikipedia.org/wiki/2014_Belgian_Grand_Prix,,,,,,,,,,
22395,912,1,131,44.0,1,1.0,1,1,25,53,1:19:10.236,4750236.0,29.0,1.0,1:28.004,236.975,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,13,14,Italian Grand Prix,2014-09-07,12:00:00.000,http://en.wikipedia.org/wiki/2014_Italian_Grand_Prix,,,,,,,,,,
22396,912,3,131,6.0,2,2.0,2,2,18,53,+3.175,4753411.0,51.0,2.0,1:28.206,236.432,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,13,14,Italian Grand Prix,2014-09-07,12:00:00.000,http://en.wikipedia.org/wiki/2014_Italian_Grand_Prix,,,,,,,,,,
22402,912,18,1,22.0,6,8.0,8,8,4,53,+1:03.063,4813299.0,35.0,11.0,1:29.245,233.68,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,13,14,Italian Grand Prix,2014-09-07,12:00:00.000,http://en.wikipedia.org/wiki/2014_Italian_Grand_Prix,,,,,,,,,,
22404,912,825,1,20.0,5,10.0,10,10,1,53,+1:06.171,4816407.0,34.0,12.0,1:29.283,233.58,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,13,14,Italian Grand Prix,2014-09-07,12:00:00.000,http://en.wikipedia.org/wiki/2014_Italian_Grand_Prix,,,,,,,,,,
22417,913,1,131,44.0,1,1.0,1,1,25,60,2:00:04.795,7204795.0,39.0,1.0,1:50.417,165.137,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,14,15,Singapore Grand Prix,2014-09-21,12:00:00.000,http://en.wikipedia.org/wiki/2014_Singapore_Grand_Prix,,,,,,,,,,
22426,913,825,1,20.0,9,10.0,10,10,1,60,+1:02.230,7267025.0,48.0,2.0,1:51.639,163.33,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,14,15,Singapore Grand Prix,2014-09-21,12:00:00.000,http://en.wikipedia.org/wiki/2014_Singapore_Grand_Prix,,,,,,,,,,
22434,913,18,1,22.0,11,,R,18,0,52,,,16.0,16.0,1:53.707,160.359,31,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,14,15,Singapore Grand Prix,2014-09-21,12:00:00.000,http://en.wikipedia.org/wiki/2014_Singapore_Grand_Prix,,,,,,,,,,
22437,913,3,131,6.0,2,,R,21,0,13,,,5.0,21.0,1:56.769,156.154,10,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,14,15,Singapore Grand Prix,2014-09-21,12:00:00.000,http://en.wikipedia.org/wiki/2014_Singapore_Grand_Prix,,,,,,,,,,
22439,914,1,131,44.0,2,1.0,1,1,25,44,1:51:43.021,6703021.0,39.0,1.0,1:51.600,187.322,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,15,22,Japanese Grand Prix,2014-10-05,06:00:00.000,http://en.wikipedia.org/wiki/2014_Japanese_Grand_Prix,,,,,,,,,,
22440,914,3,131,6.0,1,2.0,2,2,18,44,+9.180,6712201.0,15.0,6.0,1:52.551,185.739,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,15,22,Japanese Grand Prix,2014-10-05,06:00:00.000,http://en.wikipedia.org/wiki/2014_Japanese_Grand_Prix,,,,,,,,,,
22443,914,18,1,22.0,8,5.0,5,5,10,44,+1:07.550,6770571.0,33.0,2.0,1:51.721,187.119,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,15,22,Japanese Grand Prix,2014-10-05,06:00:00.000,http://en.wikipedia.org/wiki/2014_Japanese_Grand_Prix,,,,,,,,,,
22452,914,825,1,20.0,7,14.0,14,14,0,43,,,38.0,9.0,1:53.510,184.17,11,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,15,22,Japanese Grand Prix,2014-10-05,06:00:00.000,http://en.wikipedia.org/wiki/2014_Japanese_Grand_Prix,,,,,,,,,,
22461,915,1,131,44.0,1,1.0,1,1,25,53,1:31:50.744,5510744.0,48.0,3.0,1:41.606,207.2,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,16,71,Russian Grand Prix,2014-10-12,11:00:00.000,http://en.wikipedia.org/wiki/2014_Russian_Grand_Prix,,,,,,,,,,
22462,915,3,131,6.0,2,2.0,2,2,18,53,+13.657,5524401.0,52.0,2.0,1:41.360,207.703,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,16,71,Russian Grand Prix,2014-10-12,11:00:00.000,http://en.wikipedia.org/wiki/2014_Russian_Grand_Prix,,,,,,,,,,
22464,915,18,1,22.0,4,4.0,4,4,12,53,+30.234,5540978.0,47.0,4.0,1:41.964,206.472,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,16,71,Russian Grand Prix,2014-10-12,11:00:00.000,http://en.wikipedia.org/wiki/2014_Russian_Grand_Prix,,,,,,,,,,
22465,915,825,1,20.0,11,5.0,5,5,10,53,+53.616,5564360.0,44.0,14.0,1:43.076,204.245,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,16,71,Russian Grand Prix,2014-10-12,11:00:00.000,http://en.wikipedia.org/wiki/2014_Russian_Grand_Prix,,,,,,,,,,
22482,916,1,131,44.0,2,1.0,1,1,25,56,1:40:04.785,6004785.0,49.0,4.0,1:41.929,194.712,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,17,69,United States Grand Prix,2014-11-02,20:00:00.000,http://en.wikipedia.org/wiki/2014_United_States_Grand_Prix,,,,,,,,,,
22483,916,3,131,6.0,1,2.0,2,2,18,56,+4.314,6009099.0,48.0,5.0,1:41.932,194.706,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,17,69,United States Grand Prix,2014-11-02,20:00:00.000,http://en.wikipedia.org/wiki/2014_United_States_Grand_Prix,,,,,,,,,,
22489,916,825,1,20.0,7,8.0,8,8,4,56,+1:40.682,6105467.0,29.0,14.0,1:44.287,190.309,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,17,69,United States Grand Prix,2014-11-02,20:00:00.000,http://en.wikipedia.org/wiki/2014_United_States_Grand_Prix,,,,,,,,,,
22493,916,18,1,22.0,12,12.0,12,12,0,55,,,33.0,13.0,1:44.255,190.367,11,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,17,69,United States Grand Prix,2014-11-02,20:00:00.000,http://en.wikipedia.org/wiki/2014_United_States_Grand_Prix,,,,,,,,,,
22500,917,3,131,6.0,1,1.0,1,1,25,71,1:30:02.555,5402555.0,62.0,2.0,1:13.619,210.711,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,18,18,Brazilian Grand Prix,2014-11-09,16:00:00.000,http://en.wikipedia.org/wiki/2014_Brazilian_Grand_Prix,,,,,,,,,,
22501,917,1,131,44.0,2,2.0,2,2,18,71,+1.457,5404012.0,62.0,1.0,1:13.555,210.895,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,18,18,Brazilian Grand Prix,2014-11-09,16:00:00.000,http://en.wikipedia.org/wiki/2014_Brazilian_Grand_Prix,,,,,,,,,,
22503,917,18,1,22.0,5,4.0,4,4,12,71,+48.658,5451213.0,68.0,4.0,1:13.999,209.629,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,18,18,Brazilian Grand Prix,2014-11-09,16:00:00.000,http://en.wikipedia.org/wiki/2014_Brazilian_Grand_Prix,,,,,,,,,,
22508,917,825,1,20.0,7,9.0,9,9,2,71,+1:10.085,5472640.0,62.0,11.0,1:14.544,208.097,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,18,18,Brazilian Grand Prix,2014-11-09,16:00:00.000,http://en.wikipedia.org/wiki/2014_Brazilian_Grand_Prix,,,,,,,,,,
22518,918,1,131,44.0,2,1.0,1,1,50,55,1:39:02.619,5942619.0,49.0,4.0,1:45.599,189.342,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,19,24,Abu Dhabi Grand Prix,2014-11-23,13:00:00.000,http://en.wikipedia.org/wiki/2014_Abu_Dhabi_Grand_Prix,,,,,,,,,,
22522,918,18,1,22.0,6,5.0,5,5,20,55,+1:00.334,6002953.0,47.0,9.0,1:46.739,187.32,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,19,24,Abu Dhabi Grand Prix,2014-11-23,13:00:00.000,http://en.wikipedia.org/wiki/2014_Abu_Dhabi_Grand_Prix,,,,,,,,,,
22528,918,825,1,20.0,9,11.0,11,11,0,55,+1:30.376,6032995.0,37.0,10.0,1:46.824,187.171,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2014,19,24,Abu Dhabi Grand Prix,2014-11-23,13:00:00.000,http://en.wikipedia.org/wiki/2014_Abu_Dhabi_Grand_Prix,,,,,,,,,,
22531,918,3,131,6.0,1,14.0,14,14,0,54,,,17.0,11.0,1:46.869,187.092,11,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2014,19,24,Abu Dhabi Grand Prix,2014-11-23,13:00:00.000,http://en.wikipedia.org/wiki/2014_Abu_Dhabi_Grand_Prix,,,,,,,,,,
22538,926,1,131,44.0,1,1.0,1,1,25,58,1:31:54.067,5514067.0,50.0,1.0,1:30.945,209.915,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2015,1,1,Australian Grand Prix,2015-03-15,05:00:00.000,http://en.wikipedia.org/wiki/2015_Australian_Grand_Prix,,,,,,,,,,
22539,926,3,131,6.0,2,2.0,2,2,18,58,+1.360,5515427.0,47.0,2.0,1:31.092,209.577,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2015,1,1,Australian Grand Prix,2015-03-15,05:00:00.000,http://en.wikipedia.org/wiki/2015_Australian_Grand_Prix,,,,,,,,,,
22548,926,18,1,22.0,16,11.0,11,11,0,56,,,56.0,12.0,1:33.338,204.534,12,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2015,1,1,Australian Grand Prix,2015-03-15,05:00:00.000,http://en.wikipedia.org/wiki/2015_Australian_Grand_Prix,,,,,,,,,,
22554,926,825,1,20.0,17,,W,17,0,0,,,,0.0,,,54,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2015,1,1,Australian Grand Prix,2015-03-15,05:00:00.000,http://en.wikipedia.org/wiki/2015_Australian_Grand_Prix,,,,,,,,,,
