YEAR,RACEID,DRIVERID,AVG(MILLISECONDS)
2020,1042,832,83312.000000
2020,1042,20,83389.092308
2020,1043,848,85233.555556
2020,1044,815,106395.620690
2020,1035,830,91961.403846
2020,1038,825,89167.764706
2020,1038,154,121909.811321
2020,1038,830,149980.500000
2020,1038,832,121254.169811
2020,1037,154,116489.863636
2020,1037,825,116688.659091
2020,1037,817,115173.590909
2020,1036,154,86483.562500
2020,1036,839,85557.030769
2020,1036,825,85759.538462
2020,1036,817,85340.692308
2020,1036,832,85093.000000
2020,1036,815,84991.753846
2020,1035,847,94389.980392
2020,1035,826,93301.192308
2020,1039,815,142215.423729
2020,1035,822,92331.230769
2020,1034,848,102191.403846
2020,1034,830,101675.750000
2020,1033,839,84339.666667
2020,1032,846,70875.394366
2020,1031,8,75110.490566
2020,1031,154,75413.816327
2020,1031,825,71762.666667
2020,1031,20,77187.098592
2020,1031,822,76841.394366
2020,1047,20,107627.333333
2020,1047,825,108896.055556
2020,1047,815,106629.375000
2020,1038,846,121359.547170
2020,1044,839,107776.350877
2020,1034,842,102162.903846
2020,1034,817,101941.019231
2020,1033,8,84435.913043
2020,1033,842,91351.533333
2020,1033,815,83755.057971
2020,1032,841,71633.900000
2020,1031,840,72061.300000
2020,1047,842,106879.327273
2020,1046,851,63319.402299
2020,1046,840,63068.770115
2020,1046,826,63099.402299
2020,1045,825,128745.928571
2020,1045,848,126237.192982
2020,1045,1,126096.754386
2020,1037,849,116512.636364
2020,1044,847,109432.368421
2020,1044,830,106623.896552
2020,1044,840,107097.689655
2020,1043,849,84755.000000
2020,1043,841,84743.301587
2020,1043,830,79672.960000
2020,1042,841,84117.246154
2020,1042,846,83806.738462
2020,1042,822,82157.878788
2020,1041,826,96753.816667
2020,1041,846,94655.976190
2020,1040,830,106567.792453
2020,1039,8,142370.000000
2020,1039,841,135709.200000
2020,1041,830,95901.850000
2020,1036,20,85289.430769
2020,1037,844,116447.295455
2020,1038,841,122287.830189
2020,1038,20,98141.666667
2020,1039,1,141950.169492
2020,1039,848,142086.847458
2020,1039,154,142662.644068
2020,1040,817,107309.981132
2020,1040,844,107595.283019
2020,1040,154,109517.461538
2020,1040,20,108758.980769
2020,1040,8,108775.750000
2020,1035,841,94372.686275
2020,1043,832,84645.396825
2020,1043,839,82166.518519
2020,1043,840,84787.190476
2020,1046,20,63192.241379
2020,1047,1,105582.909091
2020,1042,840,85382.254902
2020,1042,847,83923.707692
2020,1042,154,84130.338462
2020,1042,825,84167.307692
2020,1042,849,84391.843750
2020,1042,826,84815.140625
2020,1044,154,111803.734694
2020,1039,825,135314.600000
2020,1040,822,106421.962264
2020,1041,817,96070.900000
2020,1041,842,96206.783333
2020,1041,807,96370.616667
2020,1042,1,81770.121212
2020,1042,830,82292.969697
2020,1043,817,84551.587302
2020,1043,842,82098.375000
2020,1043,815,84636.222222
2020,1044,846,106906.413793
2020,1044,20,106401.258621
2020,1044,822,108623.280702
2020,1044,849,116404.384615
2020,1045,842,126306.263158
2020,1045,839,126496.807018
2020,1045,840,753493.000000
2020,1045,20,128442.392857
2020,1046,841,63209.482759
2020,1046,849,63070.115385
2020,1046,8,63232.954023
2020,1047,830,105248.090909
2020,1047,840,107116.054545
2020,1034,832,102589.480769
2020,1041,849,96734.833333
2020,1040,826,107718.943396
2020,1037,847,113975.333333
2020,1037,826,116340.022727
2020,1037,842,115821.181818
2020,1037,839,115668.431818
2020,1036,849,86051.515625
2020,1036,841,85770.292308
2020,1035,849,94401.882353
2020,1035,844,92524.653846
2020,1035,1,92179.211538
2020,1034,825,103754.000000
2020,1042,817,83371.553846
2020,1033,846,84326.971014
2020,1033,844,84245.826087
2020,1032,154,71565.971429
2020,1032,849,72122.811594
2020,1032,817,70891.183099
2020,1032,830,70484.239437
2020,1031,817,73019.352941
2020,1031,832,76966.788732
2020,1031,815,76983.535211
2020,1031,1,76851.098592
2020,1031,846,76918.732394
2020,1047,839,107085.709091
2020,1044,848,106651.672414
2020,1044,817,107496.086207
2020,1044,8,109152.070175
2020,1045,8,128512.375000
2020,1046,817,63085.563218
2020,1046,842,63168.287356
2020,1046,850,63356.000000
2020,1047,850,109414.867925
2020,1047,849,107991.888889
2020,1047,847,107796.851852
2020,1047,841,107821.870370
2020,1031,844,76879.422535
2020,1047,826,107248.981481
2020,1047,846,106352.254545
2020,1046,839,63053.241379
2020,1045,832,126303.543860
2020,1044,826,107933.368421
2020,1044,841,121195.727273
2020,1043,825,82020.659574
2020,1043,154,84767.698413
2020,1043,8,84677.047619
2020,1042,815,83336.707692
2020,1042,848,83585.369231
2020,1045,826,128382.410714
2020,1041,847,98121.083333
2020,1041,154,96478.700000
2020,1042,8,83489.384615
2020,1043,844,84627.634921
2020,1043,20,84775.920635
2020,1045,830,126118.754386
2020,1045,815,126545.169811
2020,1045,817,126436.543860
2020,1045,822,126442.017544
2020,1045,844,128363.125000
2020,1045,849,128448.500000
2020,1045,847,128391.535714
2020,1040,841,108702.096154
2020,1046,822,63109.229885
2020,1046,825,63304.413793
2020,1038,826,121665.358491
2020,1038,844,92507.739130
2020,1040,1,106850.811321
2020,1040,825,108738.826923
2020,1040,849,109497.442308
2020,1041,822,96654.277778
2020,1041,841,96494.600000
2020,1046,846,63156.954023
2020,1046,848,63091.448276
2020,1036,822,84091.378788
2020,1031,830,76152.545455
2020,1031,842,77076.352113
2020,1031,847,74046.551020
2020,1032,822,70202.845070
2020,1033,840,83286.457143
2020,1033,830,82588.214286
2020,1033,849,89580.323077
2020,1034,1,101563.134615
2020,1034,840,102280.653846
2020,1035,832,93385.826923
2020,1036,840,85026.523077
2020,1039,817,142126.728814
2020,1036,846,85325.446154
2020,1036,8,85641.261538
2020,1037,822,114936.568182
2020,1037,830,115095.818182
2020,1038,815,121684.528302
2020,1038,817,121404.660377
2020,1039,840,130779.714286
2020,1039,839,134154.428571
2020,1039,849,134828.500000
2020,1039,832,135890.800000
2020,1040,842,108115.660377
2020,1034,839,102081.153846
2020,1047,817,106588.963636
2020,1047,844,107457.796296
2020,1047,8,107299.518519
2020,1033,826,84316.260870
2020,1034,822,102374.038462
2020,1031,839,77087.253521
2020,1032,844,104275.500000
2020,1032,840,70889.239437
2020,1032,20,101037.000000
2020,1032,815,70888.309859
2020,1033,832,83977.797101
2020,1033,817,83768.826087
2020,1047,822,105538.563636
2020,1034,841,102509.384615
2020,1034,847,102563.211538
2020,1035,840,92779.442308
2020,1035,817,93894.980392
2020,1036,830,83779.636364
2020,1036,826,85353.815385
2020,1038,8,121931.471698
2020,1038,848,121954.509434
2020,1038,847,121936.773585
2020,1039,822,142032.881356
2020,1039,847,142499.389831
2020,1047,848,105611.490909
2020,1046,815,62932.344828
2020,1031,841,77139.225352
2020,1032,848,70634.971831
2020,1032,839,74398.160000
2020,1032,826,71441.914286
2020,1033,20,83738.565217
2020,1033,822,82598.928571
2020,1033,848,83582.700000
2020,1041,20,96507.516667
2020,1041,8,96518.616667
2020,1042,839,83360.876923
2020,1043,1,84324.285714
2020,1043,822,84416.079365
2020,1047,832,106441.945455
2020,1045,841,128530.160714
2020,1044,844,106433.982759
2020,1044,842,107958.122807
2020,1044,825,111009.363636
2020,1044,832,106442.689655
2020,1043,847,82042.137255
2020,1033,847,84751.362319
2020,1043,846,84659.698413
2020,1043,826,84564.619048
2021,1056,847,78034.038961
2021,1063,847,209066.000000
2021,1056,832,76228.051282
2021,1055,849,87044.184615
2021,1055,841,86894.861538
2021,1055,8,86658.861538
2021,1055,842,86560.476923
2021,1055,840,86641.030769
2021,1055,844,85489.333333
2021,1054,4,86912.560606
2021,1053,4,117796.174603
2021,1053,847,101981.566667
2021,1052,817,99819.660714
2021,1052,815,99570.428571
2021,1060,841,72450.871429
2021,1060,817,71759.690141
2021,1060,840,72337.428571
2021,1059,840,100711.622642
2021,1059,846,100184.943396
2021,1057,854,157463.745098
2021,1057,815,157184.509804
2021,1057,1,157530.941176
2021,1056,840,77168.792208
2021,1056,830,76113.076923
2021,1055,852,88196.500000
2021,1054,817,87072.575758
2021,1053,854,120600.590164
2021,1053,842,117578.031746
2021,1053,815,117805.539683
2021,1061,1,136601.615385
2021,1052,854,101830.981818
2021,1052,852,100171.232143
2021,1052,822,99308.571429
2021,1073,822,93531.172414
2021,1071,4,79483.714286
2021,1070,846,84933.028571
2021,1070,839,85606.557143
2021,1070,20,84702.057143
2021,1070,815,83617.436620
2021,1070,1,83600.577465
2021,1069,853,106845.648148
2021,1069,20,103856.709091
2021,1069,830,101367.000000
2021,1067,844,94860.637931
2021,1066,849,103434.340426
2021,1066,846,104306.132075
2021,1073,852,93500.637931
2021,1073,832,93491.689655
2021,1073,815,91864.927273
2021,1051,844,90378.894737
2021,1051,846,90521.178571
2021,1071,852,80109.314286
2021,1071,842,79243.471429
2021,1071,1,78068.323944
2021,1070,817,85442.500000
2021,1070,847,86346.202899
2021,1069,8,104348.981818
2021,1069,844,102299.964286
2021,1067,854,97917.660714
2021,1067,8,96151.315789
2021,1066,822,103934.603774
2021,1073,20,94566.758621
2021,1066,832,103839.169811
2021,1065,832,92922.641509
2021,1064,849,78110.642857
2021,1064,815,76809.563380
2021,1064,854,79249.217391
2021,1064,20,77499.157143
2021,1064,840,77467.385714
2021,1064,844,76368.661972
2021,1063,4,227661.000000
2021,1063,817,211567.000000
2021,1062,20,106929.400000
2021,1061,852,138179.788462
2021,1061,839,138066.269231
2021,1061,817,137421.307692
2021,1061,846,137151.096154
2021,1053,841,118819.725806
2021,1052,20,100953.436364
2021,1052,8,100227.875000
2021,1052,842,101189.730769
2021,1052,840,100189.464286
2021,1052,1,98641.017857
2021,1058,853,72806.161765
2021,1058,854,72200.884058
2021,1060,815,71583.915493
2021,1060,842,71780.098592
2021,1054,846,86708.939394
2021,1062,841,109026.492754
2021,1063,854,236578.000000
2021,1073,4,94466.431034
2021,1073,830,93402.500000
2021,1072,849,153167.340000
2021,1072,8,155377.102041
2021,1072,852,155069.367347
2021,1051,8,91164.392857
2021,1051,822,90838.291667
2021,1051,840,90346.403509
2021,1059,4,100442.735849
2021,1062,830,108049.185714
2021,1061,854,140615.549020
2021,1061,842,138242.519231
2021,1061,840,138030.250000
2021,1061,844,136676.057692
2021,1060,853,73790.971014
2021,1060,4,72079.814286
2021,1060,852,72242.314286
2021,1058,839,71299.414286
2021,1059,853,102192.346154
2021,1051,815,90013.631579
2021,1059,815,99143.037736
2021,1059,1,99031.584906
2021,1057,20,157211.666667
2021,1057,4,157309.647059
2021,1056,853,79664.840000
2021,1056,815,76375.769231
2021,1055,832,85793.181818
2021,1055,830,84901.833333
2021,1054,8,93673.000000
2021,1054,841,87297.892308
2021,1061,849,139404.274510
2021,1067,852,96289.982456
2021,1067,840,95622.775862
2021,1067,830,94460.120690
2021,1065,9,93285.547170
2021,1065,817,92723.867925
2021,1064,817,77046.788732
2021,1064,842,76298.352113
2021,1063,815,245276.000000
2021,1063,839,218650.000000
2021,1061,853,140584.764706
2021,1067,841,96063.017544
2021,1060,846,71191.014085
2021,1058,822,70222.985915
2021,1057,822,157405.372549
2021,1057,842,157238.666667
2021,1056,8,77671.090909
2021,1056,839,77648.129870
2021,1055,854,87365.500000
2021,1055,846,86342.538462
2021,1054,853,89708.656250
2021,1054,840,87389.769231
2021,1071,846,79526.528571
2021,1051,839,90334.052632
2021,1053,839,117782.571429
2021,1053,830,116739.650794
2021,1052,839,100727.181818
2021,1052,841,100532.636364
2021,1051,853,92888.290909
2021,1051,849,91196.620000
2021,1051,20,90608.339286
2021,1051,817,91108.410714
2021,1051,841,91600.250000
2021,1062,854,109011.492754
2021,1071,8,79627.700000
2021,1071,847,80013.414286
2021,1071,853,80841.579710
2021,1071,20,79544.928571
2021,1071,815,78630.859155
2021,1070,8,84774.928571
2021,1070,844,84508.774648
2021,1069,840,104287.145455
2021,1069,832,102858.875000
2021,1067,849,96493.315789
2021,1057,839,120568.333333
2021,1062,849,108015.842857
2021,1062,832,107117.385714
2021,1058,847,74040.388889
2021,1058,4,71144.271429
2021,1058,846,70632.585714
2021,1059,852,101118.096154
2021,1059,839,101132.442308
2021,1059,830,98976.792453
2021,1057,841,157385.568627
2021,1057,846,157277.725490
2021,1062,847,108032.757143
2021,1056,4,77705.350649
2021,1056,817,77699.012987
2021,1056,1,76987.833333
2021,1056,822,76793.000000
2021,1055,4,87049.138462
2021,1055,815,85626.530303
2021,1055,817,85779.515152
2021,1054,842,87089.151515
2021,1054,844,86775.787879
2021,1054,847,88297.907692
2021,1067,842,94972.327586
2021,1072,4,155075.489796
2021,1072,841,152672.460000
2021,1051,847,92481.981818
2021,1051,830,89372.175439
2021,1051,4,89963.649123
2021,1051,1,88920.543860
2021,1070,840,85899.086957
2021,1070,841,85429.785714
2021,1069,846,102874.053571
2021,1067,817,96196.035088
2021,1055,822,85065.000000
2021,1066,839,105591.230769
2021,1066,4,104194.754717
2021,1066,840,104664.132075
2021,1065,844,92861.773585
2021,1064,1,75365.652778
2021,1064,830,75074.930556
2021,1063,832,223237.000000
2021,1063,849,222556.000000
2021,1063,842,217248.000000
2021,1062,8,108699.434783
2021,1066,852,106586.307692
2021,1072,815,193029.214286
2021,1072,844,152391.860000
2021,1072,1,151502.360000
2021,1051,854,91628.428571
2021,1071,841,80048.757143
2021,1071,844,78765.746479
2021,1071,830,78216.154930
2021,1070,4,84896.785714
2021,1069,854,105225.259259
2021,1069,815,102120.982143
2021,1072,846,152729.520000
2021,1066,844,105743.461538
2021,1066,20,104658.769231
2021,1066,1,102660.396226
2021,1065,853,95954.097561
2021,1065,854,93687.792453
2021,1065,846,92756.830189
2021,1064,822,75859.097222
2021,1063,822,229485.000000
2021,1063,1,209672.000000
2021,1062,853,631957.666667
2021,1073,8,94544.440000
2021,1056,842,76804.051282
2021,1057,852,157314.392157
2021,1059,844,101281.615385
2021,1059,817,100408.056604
2021,1059,20,100479.924528
2021,1059,841,101218.576923
2021,1059,847,101034.980769
2021,1058,1,70065.746479
2021,1058,815,70230.408451
2021,1073,854,95192.052632
2021,1054,20,87378.907692
2021,1073,844,94541.413793
2021,1072,830,151638.860000
2021,1053,20,119328.590164
2021,1053,822,101964.833333
2021,1053,840,117563.603175
2021,1058,840,71130.300000
2021,1073,847,95032.884615
2021,1073,849,92309.820000
2021,1073,846,94423.189655
2021,1072,840,153046.600000
2021,1064,847,78192.014493
2021,1071,840,82164.489362
2021,1071,854,81382.971014
2021,1051,842,90708.214286
2021,1051,832,90357.578947
2021,1072,822,152052.980000
2021,1072,842,152334.620000
2021,1072,832,152434.480000
2021,1072,20,161813.363636
2021,1072,847,194902.857143
2021,1064,841,77616.742857
2021,1071,839,79476.700000
2021,1064,846,76869.366197
2021,1064,9,78083.614286
2021,1065,4,93048.415094
2021,1066,847,104557.584906
2021,1073,842,93515.103448
2021,1073,839,94506.396552
2021,1072,817,152304.780000
2021,1072,839,152055.020000
2021,1051,852,91114.232143
2021,1071,817,81377.836735
2021,1066,8,104338.792453
2021,1056,849,78048.116883
2021,1063,20,214550.000000
2021,1064,832,76801.352113
2021,1064,839,76823.450704
2021,1064,853,79203.707317
2021,1065,830,88549.920000
2021,1065,1,87689.400000
2021,1065,840,93022.056604
2021,1065,839,93117.603774
2021,1066,815,104359.943396
2021,1073,1,93441.396552
2021,1066,842,105342.673077
2021,1067,4,96396.631579
2021,1069,1,101390.803571
2021,1069,852,103819.654545
2021,1069,842,109074.428571
2021,1069,4,104270.897959
2021,1070,830,83367.408451
2021,1070,853,87741.220588
2021,1070,849,86556.173913
2021,1071,822,78259.535211
2021,1060,830,70909.056338
2021,1062,842,107811.614286
2021,1062,852,107985.742857
2021,1061,815,139523.058824
2021,1061,847,139287.117647
2021,1061,841,139373.235294
2021,1061,8,139426.196078
2021,1061,822,136815.557692
2021,1060,849,72540.628571
2021,1060,832,71713.901408
2021,1060,822,71162.197183
2021,1063,830,207071.000000
2021,1058,849,72682.794118
2021,1058,841,71399.242857
2021,1058,844,70910.814286
2021,1058,852,71153.914286
2021,1058,817,71278.657143
2021,1059,8,101316.423077
2021,1059,822,99252.603774
2021,1057,8,157372.274510
2021,1057,830,114123.644444
2021,1057,844,157259.568627
2021,1067,815,94785.758621
2021,1071,832,78798.183099
2021,1070,832,84593.085714
2021,1070,842,84266.633803
2021,1069,849,104972.909091
2021,1069,847,104395.472727
2021,1069,841,104029.327273
2021,1069,817,102739.392857
2021,1067,853,98348.767857
2021,1067,847,96354.719298
2021,1067,839,96049.771930
2021,1062,846,164579.000000
2021,1066,841,106221.403846
2021,1066,854,104442.968750
2021,1065,842,106783.000000
2021,1065,20,93188.415094
2021,1065,815,92794.113208
2021,1064,4,76772.732394
2021,1063,8,243125.000000
2021,1063,852,235400.000000
2021,1063,841,231234.000000
2021,1063,844,219679.000000
2021,1061,20,152379.600000
2021,1066,817,103898.264151
2021,1065,841,93237.377358
2021,1065,822,92816.716981
2021,1065,847,93096.358491
2021,1065,849,93171.849057
2021,1064,852,78264.125000
2021,1063,840,241179.000000
2021,1063,853,239064.000000
2021,1063,846,234181.000000
2021,1061,832,137437.269231
2021,1066,853,107000.470588
2021,1060,854,73050.826087
2021,1060,8,72563.400000
2021,1060,1,71563.309859
2021,1058,842,123661.000000
2021,1058,8,71188.685714
2021,1058,832,70732.042857
2021,1059,842,100422.000000
2021,1059,832,100851.075472
2021,1057,847,116712.625000
2021,1056,854,79684.253333
2021,1072,854,98543.000000
2021,1054,839,86896.515152
2021,1054,830,86372.257576
2021,1053,832,117168.793651
2021,1052,847,100760.981818
2021,1052,832,99839.232143
2021,1052,830,98654.321429
2021,1073,840,95181.175439
2021,1073,841,91524.181818
2021,1073,817,95103.964912
2021,1072,853,194647.714286
2021,1056,20,76787.320513
2021,1071,849,80166.614286
2021,1070,822,86261.144928
2021,1069,839,106166.775000
2021,1069,822,102797.857143
2021,1067,832,95097.051724
2021,1067,20,96841.859649
2021,1067,1,94929.568966
2021,1067,846,95022.689655
2021,1067,822,94208.672414
2021,1066,830,103665.509434
2021,1059,849,101331.173077
2021,1055,1,84661.818182
2021,1055,839,86557.553846
2021,1055,847,86868.492308
2021,1056,841,77653.532468
2021,1056,852,78057.974026
2021,1057,832,157335.666667
2021,1057,817,157358.509804
2021,1057,840,108112.482759
2021,1057,849,157427.235294
2021,1057,853,157465.196078
2021,1056,846,76362.141026
2021,1059,854,101921.288462
2021,1058,830,69562.323944
2021,1058,20,71260.142857
2021,1060,20,72204.159420
2021,1060,844,71770.957746
2021,1060,847,72160.271429
2021,1061,4,137988.019231
2021,1062,1,106941.928571
2021,1062,839,106902.842857
2021,1062,4,107126.428571
2021,1054,852,87639.030769
2021,1062,817,108870.028986
2021,1055,853,88144.593750
2021,1055,20,86723.784615
2021,1054,849,88780.000000
2021,1054,815,86532.666667
2021,1054,832,87126.909091
2021,1054,1,85930.621212
2021,1054,822,86438.651515
2021,1053,8,117767.793651
2021,1053,846,117115.873016
2021,1053,817,117552.666667
2021,1053,1,117088.857143
2021,1052,849,102558.607843
2021,1052,846,99470.767857
2021,1052,844,99696.196429
2021,1052,4,103801.062500
2021,1053,844,117145.666667
2021,1053,852,117821.936508
2021,1053,853,121719.081967
2021,1054,854,88732.046875
2022,1081,830,110704.725490
2022,1079,1,89318.318182
2022,1085,825,103978.864865
2022,1085,815,102253.245283
2022,1085,844,99114.235294
2022,1083,839,182210.378378
2022,1082,849,83453.357143
2022,1082,855,82981.557143
2022,1082,854,82867.222222
2022,1082,839,82937.814286
2022,1082,1,82696.614286
2022,1081,825,112623.161290
2022,1081,852,113096.140000
2022,1081,1,112110.196078
2022,1080,842,110071.156250
2022,1080,825,105018.526316
2022,1085,842,103161.509434
2022,1079,855,91984.678571
2022,1079,847,88990.939394
2022,1077,842,89396.193548
2022,1076,849,92579.491228
2022,1076,844,90802.551724
2022,1075,846,102308.340000
2022,1074,817,103658.929825
2022,1074,855,103099.087719
2022,1074,830,103661.037037
2022,1077,852,88715.809524
2022,1091,840,125365.559322
2022,1077,847,88420.507937
2022,1076,852,92506.298246
2022,1091,847,128714.438596
2022,1094,4,84921.650794
2022,1095,847,83296.394366
2022,1095,846,82711.640000
2022,1095,20,83665.169014
2022,1095,855,83709.422535
2022,1096,844,90942.844828
2022,1096,846,91761.172414
2022,1096,847,91410.379310
2022,1096,839,91778.517241
2022,1096,848,92734.105263
2022,1096,849,94472.509091
2022,1093,817,111110.250000
2022,1093,822,105768.937500
2022,1093,844,109628.357143
2022,1076,847,91243.810345
2022,1091,855,129933.333333
2022,1091,822,125916.644068
2022,1089,852,92862.903846
2022,1089,832,91180.603774
2022,1089,815,91200.037736
2022,1089,840,89491.102564
2022,1089,855,91234.358491
2022,1088,842,80969.194444
2022,1088,846,80862.208333
2022,1087,840,119453.909091
2022,1086,822,86480.707692
2022,1086,817,87135.492754
2022,1085,852,104395.705882
2022,1078,847,99698.947368
2022,1084,842,72824.542857
2022,1084,840,72768.414286
2022,1084,846,72464.557143
2022,1084,817,72580.800000
2022,1083,852,159831.173077
2022,1083,844,159208.788462
2022,1083,832,159044.442308
2022,1082,848,83237.857143
2022,1081,817,112512.705882
2022,1094,847,84030.422535
2022,1081,844,114286.333333
2022,1080,817,110123.437500
2022,1080,1,110010.203125
2022,1080,844,109268.546875
2022,1085,1,102126.396226
2022,1078,852,100077.263158
2022,1078,1,99747.824561
2022,1077,817,90171.661290
2022,1077,854,89869.467742
2022,1077,839,89360.338710
2022,1077,815,88008.142857
2022,1076,1,91294.672414
2022,1076,830,94887.842105
2022,1075,848,103261.765957
2022,1075,1,102664.820000
2022,1075,840,103548.183673
2022,1074,4,103087.263158
2022,1074,832,102792.666667
2022,1089,856,91219.490566
2022,1075,822,104390.944444
2022,1075,830,101185.860000
2022,1074,854,103265.929825
2022,1096,817,92227.275862
2022,1094,825,85673.500000
2022,1094,854,85651.614286
2022,1093,848,110834.714286
2022,1093,842,110775.892857
2022,1093,840,112625.285714
2022,1092,855,135394.535714
2022,1092,817,134888.607143
2022,1092,4,133941.892857
2022,1091,846,124769.000000
2022,1089,839,91242.150943
2022,1074,844,102694.456140
2022,1089,844,91131.264151
2022,1088,855,81112.402778
2022,1088,852,81575.372093
2022,1087,855,119526.045455
2022,1087,822,125651.000000
2022,1087,830,117111.227273
2022,1087,848,119427.136364
2022,1087,817,119546.750000
2022,1086,849,87752.304348
2022,1086,840,86880.492754
2022,1086,839,86768.115942
2022,1086,1,85482.085714
2022,1085,817,103065.735849
2022,1094,842,85139.042857
2022,1091,817,125313.898305
2022,1091,839,129882.769231
2022,1092,847,133988.035714
2022,1092,846,134813.785714
2022,1092,822,135375.000000
2022,1093,830,109494.410714
2022,1093,825,110670.017857
2022,1093,832,115016.000000
2022,1094,844,84302.859155
2022,1094,20,85374.671429
2022,1091,4,127678.150000
2022,1094,848,85166.171429
2022,1095,830,83438.028169
2022,1095,839,83559.633803
2022,1095,849,83818.056338
2022,1095,852,84947.785714
2022,1096,840,92118.017241
2022,1096,854,93069.894737
2022,1096,825,93274.421053
2022,1096,822,92905.561404
2022,1096,832,91220.793103
2022,1087,815,117516.704545
2022,1083,817,159675.538462
2022,1083,20,159474.365385
2022,1084,839,72292.225352
2022,1084,815,75696.500000
2022,1085,20,103143.509434
2022,1086,847,85546.414286
2022,1086,832,85578.442857
2022,1086,830,85370.171429
2022,1086,825,87564.289855
2022,1086,855,87146.768116
2022,1096,830,90791.620690
2022,1087,847,117773.500000
2022,1087,839,118830.318182
2022,1087,846,119491.659091
2022,1087,854,119910.511628
2022,1088,832,80815.125000
2022,1088,840,80906.000000
2022,1088,848,81016.152778
2022,1088,20,81024.722222
2022,1088,849,82321.845070
2022,1089,822,92844.769231
2022,1078,815,99559.578947
2022,1085,854,103443.509434
2022,1084,830,71349.915493
2022,1083,846,159274.115385
2022,1082,852,81896.638298
2022,1082,822,82957.200000
2022,1081,847,111606.588235
2022,1081,832,109805.750000
2022,1080,847,109409.890625
2022,1078,839,99870.947368
2022,1078,822,99812.824561
2022,1085,822,103373.169811
2022,1078,832,99517.315789
2022,1077,848,89386.500000
2022,1077,4,124153.166667
2022,1077,825,88940.412698
2022,1077,844,88635.841270
2022,1076,832,99028.000000
2022,1076,817,91729.051724
2022,1075,842,102444.780000
2022,1074,840,103499.245614
2022,1074,815,102955.803571
2022,1091,848,131797.280000
2022,1095,848,83803.661972
2022,1095,842,83674.802817
2022,1094,852,85627.000000
2022,1094,1,83548.098592
2022,1094,830,83334.211268
2022,1093,839,110795.750000
2022,1093,852,110760.821429
2022,1093,846,110454.857143
2022,1092,842,135431.964286
2022,1092,825,135357.857143
2022,1083,1,159164.153846
2022,1091,849,139084.857143
2022,1091,815,124326.067797
2022,1089,830,91085.113208
2022,1089,817,88488.533333
2022,1088,822,80008.981132
2022,1088,1,80774.847222
2022,1087,842,119206.250000
2022,1087,844,118700.681818
2022,1086,815,85594.285714
2022,1076,842,92116.706897
2022,1078,840,100022.526316
2022,1078,855,102172.166667
2022,1078,854,100659.000000
2022,1078,846,96139.538462
2022,1077,855,89538.129032
2022,1077,20,88871.079365
2022,1077,822,88431.222222
2022,1076,848,92171.206897
2022,1076,20,94697.454545
2022,1076,822,91982.534483
2022,1079,848,92043.796875
2022,1076,815,91156.413793
2022,1075,839,102306.200000
2022,1074,848,103640.631579
2022,1074,847,102891.140351
2022,1091,832,124585.474576
2022,1091,852,130380.029412
2022,1091,825,125980.474576
2022,1092,844,133241.678571
2022,1092,839,133703.178571
2022,1092,1,133726.071429
2022,1085,848,103220.320755
2022,1091,844,124454.796610
2022,1089,20,88822.500000
2022,1089,842,91205.792453
2022,1089,847,91149.358491
2022,1088,830,80594.069444
2022,1087,852,119502.522727
2022,1086,842,87068.144928
2022,1086,20,86770.188406
2022,1085,832,102471.396226
2022,1085,849,104884.450000
2022,1092,854,135590.250000
2022,1084,847,72158.929577
2022,1084,832,71160.464286
2022,1083,840,159547.269231
2022,1082,842,83242.000000
2022,1082,815,81366.000000
2022,1082,825,83570.528571
2022,1081,822,113030.700000
2022,1081,842,112220.392157
2022,1081,815,111113.019608
2022,1080,839,110014.203125
2022,1080,830,109246.187500
2022,1076,825,92464.491228
2022,1078,830,99372.947368
2022,1078,842,101927.555556
2022,1078,825,100158.267857
2022,1078,849,100249.017544
2022,1079,844,89691.037037
2022,1079,815,88690.106061
2022,1079,842,90483.415385
2022,1079,20,90263.046154
2022,1079,840,90812.400000
2022,1076,846,91721.568966
2022,1080,846,109414.000000
2022,1080,822,110043.593750
2022,1080,854,103646.083333
2022,1080,840,110172.921875
2022,1081,20,112353.725490
2022,1081,839,112825.980392
2022,1081,849,114928.740000
2022,1082,830,82596.528571
2022,1082,847,82772.428571
2022,1083,830,159405.538462
2022,1074,825,102953.298246
2022,1092,849,134790.964286
2022,1093,20,110661.446429
2022,1093,854,110913.875000
2022,1093,855,110854.482143
2022,1094,832,84152.845070
2022,1094,849,86545.681159
2022,1095,832,83353.450704
2022,1095,4,83431.056338
2022,1096,855,92718.666667
2022,1096,842,92744.964912
2022,1077,1,89407.500000
2022,1077,840,89310.935484
2022,1074,1,102864.192982
2022,1074,842,100781.022727
2022,1074,807,103814.263158
2022,1075,815,101401.860000
2022,1074,849,103778.578947
2022,1075,4,103329.971429
2022,1075,825,102472.020000
2022,1075,817,103583.714286
2022,1079,822,89400.772727
2022,1082,832,82610.714286
2022,1082,4,82952.885714
2022,1081,4,112441.901961
2022,1080,855,111123.253968
2022,1080,852,111476.555556
2022,1080,815,109222.890625
2022,1079,849,91327.046875
2022,1079,4,89958.800000
2022,1079,817,90463.876923
2022,1082,840,83142.557143
2022,1079,830,88492.045455
2022,1078,4,99848.877193
2022,1077,849,89580.967742
2022,1076,840,92243.896552
2022,1076,854,92435.280702
2022,1096,4,93094.629630
2022,1096,20,92238.137931
